# Kroupa IMF
# ntot (mmin,mmax,mcut)/Msol (pmin,pmax)/days (lxmin,lxmax)/ergs/s
100000 0.01 100.0 8.0 0.1 1000.0 33.0 38.0
# n (m1,m2)/M* P/days a/AU (t1,t2)/Myrs (mr1,mr2)/M*
      281      20.8185      16.0233     131.0438       1.6642       9.4847      12.9302      17.3544      13.5371
      282      20.7419       0.5198      51.7499       0.7458       9.5221  129986.6817      17.2938       0.0000
      283      20.7259      13.0978       6.7030       0.2229       9.5300      17.0696      17.2811      11.1802
      284      20.7162      14.9805      29.7201       0.6124       9.5348      14.0267      17.2735      12.6998
      285      20.6538       6.0955       2.8527       0.1166       9.5655      69.3312      17.2241       5.4107
      286      20.5934       9.1389     370.1308       3.0959       9.5955      30.8205      17.1763       7.9458
      287      20.5085      16.0977     519.5747       4.1600       9.6380      12.8583      17.1091      13.5967
      288      20.5028      14.3391       0.2088       0.0223       9.6408      14.9532      17.1046      12.1833
      289      20.4522       2.5779     333.7256       2.6536       9.6663     602.1553      17.0645       2.3912
      290      20.2487       2.8741       1.3053       0.0660       9.7702     441.9017      16.9034       2.6512
      291      20.2093      19.7074     221.8149       2.4276       9.7905      10.0773      16.8721      16.4743
      292      20.1600      17.8066     532.6988       4.2815       9.8161      11.3868      16.8331      14.9628
      293      20.1468      11.9416       0.2236       0.0227       9.8230      19.5525      16.8226      10.2416
      294      20.1169       6.4838     144.7879       1.5956       9.8386      60.4517      16.7989       5.7372
      295      19.9642      15.6378       1.3371       0.0774       9.9214      13.3151      16.6780      13.2279
      296      19.9523      18.3170       8.6934       0.2762       9.9285      11.0057      16.6686      15.3694
      297      19.9346       8.6991       9.1531       0.2595       9.9392      33.8303      16.6545       7.5825
      298      19.8242      12.3321       0.5750       0.0426      10.0059      18.6411      16.5669      10.5591
      299      19.7056      13.5861       0.1208       0.0152      10.0784      16.1802      16.4729      11.5753
      300      19.6190      12.6840       3.9584       0.1545      10.1320      17.8898      16.4042      10.8448
      301      19.6082      19.3753     147.8591       1.8379      10.1388      10.2857      16.3956      16.2108
      302      19.5438       9.3424      12.0418       0.3125      10.1790      29.5647      16.3445       8.1136
      303      19.4923       5.9523       0.3387       0.0277      10.2114      73.0882      16.3036       5.2900
